date,cityid,engagement,badges,break_engagement,break_badges
2020-3-8,44,-0.0127,-0.0295,.,.
2020-3-15,44,0.0113,-0.0331,.,.
2020-3-22,44,-0.558,-0.558,.,.
2020-3-29,44,-0.51,-0.371,.,.
2020-4-5,44,-0.513,-0.353,.,.
2020-4-12,44,-0.549,-0.426,.,.
2020-4-19,44,-0.576,-0.486,.,.
2020-4-26,44,-0.486,-0.336,.,.
2020-5-3,44,-0.527,-0.337,.,.
2020-5-10,44,.,.,-0.584,-0.422
2020-5-17,44,.,.,-0.681,-0.607
2020-5-24,44,.,.,-0.861,-0.864
2020-5-31,44,.,.,-0.946,-0.94
2020-6-7,44,.,.,-0.824,-0.886
2020-6-14,44,.,.,-0.854,-0.889
2020-6-21,44,.,.,-0.877,-0.909
2020-6-28,44,.,.,-0.932,-0.936
2020-7-5,44,.,.,-0.965,-0.952
2020-7-12,44,.,.,-0.977,-0.963
2020-7-19,44,.,.,-0.975,.
2020-7-26,44,.,.,-0.975,.
2020-8-2,44,.,.,-0.974,.
2020-8-9,44,.,.,-0.843,.
2020-8-16,44,.,.,-0.726,.
2020-8-23,44,.,.,-0.0978,-0.346
2020-8-30,44,.,.,-0.141,-0.292
2020-9-6,44,.,.,0.00836,-0.0848
2020-9-13,44,.,.,0.023,-0.0923
2020-9-20,44,-0.0235,-0.126,.,.
2020-9-27,44,0.0929,-0.00596,.,.
2020-10-4,44,0.162,0.0297,.,.
2020-10-11,44,-0.0223,-0.212,.,.
2020-10-18,44,-0.00346,-0.389,.,.
2020-10-25,44,0.0482,-0.284,.,.
2020-1-12,45,0.0158,0.199,.,.
2020-1-19,45,0.0542,0.033,.,.
2020-1-26,45,-0.0117,-0.0843,.,.
2020-2-2,45,0.017,-0.025,.,.
2020-2-9,45,0.0488,0.0858,.,.
2020-2-16,45,-0.0678,-0.169,.,.
2020-2-23,45,-0.146,-0.221,.,.
2020-3-1,45,0.0223,0.0627,.,.
2020-3-8,45,-0.0322,0.0111,.,.
2020-3-15,45,-0.128,-0.172,.,.
2020-3-22,45,-0.953,-0.944,.,.
2020-3-29,45,-0.838,-0.828,.,.
2020-4-5,45,-0.679,-0.651,.,.
2020-4-12,45,-0.674,-0.609,.,.
2020-4-19,45,-0.682,-0.577,.,.
2020-4-26,45,-0.732,-0.633,.,.
2020-5-3,45,-0.745,-0.621,.,.
2020-5-10,45,.,.,-0.775,-0.665
2020-5-17,45,.,.,-0.844,-0.753
2020-5-24,45,.,.,-0.933,-0.91
2020-5-31,45,.,.,-0.984,-0.979
2020-6-7,45,.,.,-0.989,-0.988
2020-6-14,45,.,.,-0.993,-0.988
2020-6-21,45,.,.,-0.993,-0.991
2020-6-28,45,.,.,-0.986,-0.99
2020-7-5,45,.,.,-0.988,-0.995
2020-7-12,45,.,.,-0.985,-0.994
2020-7-19,45,.,.,-0.985,.
2020-7-26,45,.,.,-0.983,.
2020-8-2,45,.,.,-0.987,.
2020-8-9,45,.,.,-0.989,.
2020-8-16,45,.,.,-0.987,.
2020-8-23,45,.,.,-0.988,-0.99
2020-8-30,45,.,.,-0.921,-0.911
2020-9-6,45,.,.,-0.949,-0.958
2020-9-13,45,.,.,-0.706,-0.839
2020-9-20,45,-0.415,-0.563,.,.
2020-9-27,45,-0.265,-0.263,.,.
2020-10-4,45,-0.234,-0.154,.,.
2020-10-11,45,-0.315,-0.295,.,.
2020-10-18,45,-0.345,-0.314,.,.
2020-10-25,45,-0.319,-0.27,.,.
2020-1-12,46,0.0135,0.0529,.,.
2020-1-19,46,0.00981,0.0019,.,.
2020-1-26,46,-0.0239,-0.117,.,.
2020-2-2,46,0.00981,0.0395,.,.
2020-2-9,46,-0.0603,0.0309,.,.
2020-2-16,46,-0.104,-0.0868,.,.
2020-2-23,46,-0.14,-0.145,.,.
2020-3-1,46,-0.111,-0.00651,.,.
2020-3-8,46,-0.0418,0.13,.,.
2020-3-15,46,-0.0787,0.0877,.,.
2020-3-22,46,-0.547,-0.441,.,.
2020-3-29,46,-0.679,-0.489,.,.
2020-4-5,46,-0.313,-0.0186,.,.
2020-4-12,46,-0.313,0.0222,.,.
2020-4-19,46,-0.319,0.0545,.,.
2020-4-26,46,-0.275,0.0906,.,.
2020-5-3,46,-0.323,0.012,.,.
2020-5-10,46,.,.,-0.384,0.0101
2020-5-17,46,.,.,-0.455,-0.185
2020-5-24,46,.,.,-0.599,-0.336
2020-5-31,46,.,.,-0.884,-0.848
2020-6-7,46,.,.,-0.943,-0.919
2020-6-14,46,.,.,-0.963,-0.959
2020-6-21,46,.,.,-0.946,-0.941
2020-6-28,46,.,.,-0.935,-0.928
2020-7-5,46,.,.,-0.95,-0.933
2020-7-12,46,.,.,-0.954,-0.939
2020-7-19,46,.,.,-0.961,.
2020-7-26,46,.,.,-0.965,.
2020-8-2,46,.,.,-0.966,.
2020-8-9,46,.,.,-0.966,.
2020-8-16,46,.,.,-0.951,.
2020-8-23,46,.,.,-0.905,-0.95
2020-8-30,46,.,.,-0.663,-0.736
2020-9-6,46,.,.,-0.416,-0.511
2020-9-13,46,.,.,-0.185,-0.178
2020-9-20,46,-0.0461,-0.0498,.,.
2020-9-27,46,0.021,0.0759,.,.
2020-10-4,46,0.0773,0.11,.,.
2020-10-11,46,-0.124,-0.0677,.,.
2020-10-18,46,-0.177,-0.0921,.,.
2020-10-25,46,-0.243,-0.105,.,.
2020-1-12,47,0.603,0.662,.,.
2020-1-19,47,-0.356,-0.435,.,.
2020-1-26,47,-0.371,-0.47,.,.
2020-2-2,47,0.475,0.444,.,.
2020-2-9,47,0.57,0.643,.,.
2020-2-16,47,0.494,0.309,.,.
2020-2-23,47,0.416,0.287,.,.
2020-3-1,47,0.498,0.639,.,.
2020-3-8,47,0.423,0.515,.,.
2020-3-15,47,0.349,0.469,.,.
2020-3-22,47,-0.0966,-0.201,.,.
2020-3-29,47,-0.541,-0.359,.,.
2020-4-5,47,-0.48,-0.375,.,.
2020-4-12,47,-0.684,-0.583,.,.
2020-4-19,47,-0.256,-0.135,.,.
2020-4-26,47,-0.188,0.00932,.,.
2020-5-3,47,-0.27,-0.104,.,.
2020-5-10,47,.,.,-0.418,-0.248
2020-5-17,47,.,.,-0.556,-0.498
2020-5-24,47,.,.,-0.597,-0.436
2020-5-31,47,.,.,-0.726,-0.638
2020-6-7,47,.,.,-0.837,-0.795
2020-6-14,47,.,.,-0.92,-0.9
2020-6-21,47,.,.,-0.932,-0.909
2020-6-28,47,.,.,-0.955,-0.924
2020-7-5,47,.,.,-0.97,-0.951
2020-7-12,47,.,.,-0.909,-0.918
2020-7-19,47,.,.,-0.93,.
2020-7-26,47,.,.,-0.931,.
2020-8-2,47,.,.,-0.951,.
2020-8-9,47,.,.,-0.874,.
2020-8-16,47,.,.,-0.705,.
2020-8-23,47,.,.,-0.56,-0.553
2020-8-30,47,.,.,-0.185,-0.286
2020-9-6,47,.,.,-0.177,-0.266
2020-9-13,47,.,.,-0.222,-0.263
2020-9-20,47,-0.186,-0.184,.,.
2020-9-27,47,-0.213,-0.197,.,.
2020-10-4,47,-0.297,-0.311,.,.
2020-10-11,47,-0.297,-0.39,.,.
2020-10-18,47,-0.238,-0.312,.,.
2020-10-25,47,-0.294,-0.319,.,.
2020-1-12,48,-0.271,-0.19,.,.
2020-1-19,48,0.0174,0.209,.,.
2020-1-26,48,0.171,0.0152,.,.
2020-2-2,48,-0.0608,0.0507,.,.
2020-2-9,48,0.309,0.475,.,.
2020-2-16,48,-0.161,0.198,.,.
2020-2-23,48,-0.0823,0.195,.,.
2020-3-1,48,-0.00628,0.614,.,.
2020-3-8,48,-0.00138,0.555,.,.
2020-3-15,48,0.0207,0.506,.,.
2020-3-22,48,-0.946,-0.486,.,.
2020-3-29,48,-0.722,-0.465,.,.
2020-4-5,48,-0.636,-0.0377,.,.
2020-4-12,48,-0.614,0.184,.,.
2020-4-19,48,-0.509,0.459,.,.
2020-4-26,48,-0.564,0.274,.,.
2020-5-3,48,-0.641,0.0369,.,.
2020-5-10,48,.,.,-0.625,0.0869
2020-5-17,48,.,.,-0.641,-0.321
2020-5-24,48,.,.,-0.719,-0.376
2020-5-31,48,.,.,-0.873,-0.845
2020-6-7,48,.,.,-0.967,-0.972
2020-6-14,48,.,.,-0.983,-0.985
2020-6-21,48,.,.,-0.972,-0.977
2020-6-28,48,.,.,-0.955,-0.962
2020-7-5,48,.,.,-0.989,-1
2020-7-12,48,.,.,-0.979,-0.97
2020-7-19,48,.,.,-0.989,.
2020-7-26,48,.,.,-0.989,.
2020-8-2,48,.,.,-0.979,.
2020-8-9,48,.,.,-0.979,.
2020-8-16,48,.,.,-0.989,.
2020-8-23,48,.,.,-0.957,-0.886
2020-8-30,48,.,.,-0.529,-0.339
2020-9-6,48,.,.,-0.354,0.185
2020-9-13,48,.,.,-0.247,0.386
2020-9-20,48,-0.255,0.695,.,.
2020-9-27,48,-0.346,0.522,.,.
2020-10-4,48,-0.426,0.183,.,.
2020-10-11,48,-0.731,-0.492,.,.
2020-10-18,48,-0.437,0.111,.,.
2020-10-25,48,-0.415,0.749,.,.
2020-1-12,49,-0.000426,0.019,.,.
2020-1-19,49,0.00151,-0.0191,.,.
2020-1-26,49,-0.0645,-0.163,.,.
2020-2-2,49,0.0686,0.166,.,.
2020-2-9,49,0.0815,0.244,.,.
2020-2-16,49,0.0458,0.149,.,.
2020-2-23,49,0.0433,0.0425,.,.
2020-3-1,49,-0.0328,-0.0213,.,.
2020-3-8,49,0.0234,0.125,.,.
2020-3-15,49,-0.123,0.0143,.,.
2020-3-22,49,-0.657,-0.522,.,.
2020-3-29,49,-0.713,-0.569,.,.
2020-4-5,49,-0.577,-0.3,.,.
2020-4-12,49,-0.62,-0.36,.,.
2020-4-19,49,-0.643,-0.518,.,.
2020-4-26,49,-0.681,-0.549,.,.
2020-5-3,49,-0.698,-0.586,.,.
2020-5-10,49,.,.,-0.737,-0.665
2020-5-17,49,.,.,-0.77,-0.727
2020-5-24,49,.,.,-0.786,-0.716
2020-5-31,49,.,.,-0.877,-0.852
2020-6-7,49,.,.,-0.932,-0.925
2020-6-14,49,.,.,-0.941,-0.93
2020-6-21,49,.,.,-0.951,-0.948
2020-6-28,49,.,.,-0.984,-0.98
2020-7-5,49,.,.,-0.986,-0.982
2020-7-12,49,.,.,-0.966,-0.968
2020-7-19,49,.,.,-0.985,.
2020-7-26,49,.,.,-0.986,.
2020-8-2,49,.,.,-0.983,.
2020-8-9,49,.,.,-0.985,.
2020-8-16,49,.,.,-0.978,.
2020-8-23,49,.,.,-0.938,-0.967
2020-8-30,49,.,.,-0.884,-0.929
2020-9-6,49,.,.,-0.761,-0.918
2020-9-13,49,.,.,-0.426,-0.577
2020-9-20,49,0.17,0.152,.,.
2020-9-27,49,0.147,0.318,.,.
2020-10-4,49,0.0783,0.278,.,.
2020-10-11,49,-0.00843,0.161,.,.
2020-10-18,49,-0.0545,-0.00416,.,.
2020-10-25,49,-0.133,-0.168,.,.
2020-1-12,50,0.0318,0.0822,.,.
2020-1-19,50,-0.015,-0.0314,.,.
2020-1-26,50,-0.0214,-0.151,.,.
2020-2-2,50,0.0165,0.0447,.,.
2020-2-9,50,-0.0288,-0.0654,.,.
2020-2-16,50,0.0334,0.00174,.,.
2020-2-23,50,-0.149,-0.235,.,.
2020-3-1,50,0.0000258,-0.0245,.,.
2020-3-8,50,0.0889,0.103,.,.
2020-3-15,50,0.148,0.362,.,.
2020-3-22,50,0.0648,0.315,.,.
2020-3-29,50,-0.0911,0.196,.,.
2020-4-5,50,0.0187,0.527,.,.
2020-4-12,50,0.153,0.828,.,.
2020-4-19,50,0.138,0.737,.,.
2020-4-26,50,0.0494,0.532,.,.
2020-5-3,50,0.00828,0.48,.,.
2020-5-10,50,.,.,-0.105,0.336
2020-5-17,50,.,.,-0.181,0.116
2020-5-24,50,.,.,-0.358,-0.219
2020-5-31,50,.,.,-0.751,-0.7
2020-6-7,50,.,.,-0.926,-0.902
2020-6-14,50,.,.,-0.96,-0.957
2020-6-21,50,.,.,-0.965,-0.968
2020-6-28,50,.,.,-0.976,-0.956
2020-7-5,50,.,.,-0.976,-0.956
2020-7-12,50,.,.,-0.972,-0.969
2020-7-19,50,.,.,-0.963,.
2020-7-26,50,.,.,-0.967,.
2020-8-2,50,.,.,-0.966,.
2020-8-9,50,.,.,-0.964,.
2020-8-16,50,.,.,-0.959,.
2020-8-23,50,.,.,-0.563,-0.918
2020-8-30,50,.,.,-0.315,-0.352
2020-9-6,50,.,.,-0.207,-0.172
2020-9-13,50,.,.,-0.345,-0.354
2020-9-20,50,-0.135,-0.0106,.,.
2020-9-27,50,-0.136,-0.048,.,.
2020-10-4,50,-0.123,-0.0374,.,.
2020-10-11,50,-0.134,-0.00307,.,.
2020-10-18,50,-0.196,-0.359,.,.
2020-10-25,50,-0.241,-0.384,.,.
2020-1-12,51,.,.,.,.
2020-1-19,51,.,.,.,.
2020-1-26,51,.,.,.,.
2020-2-2,51,.,.,.,.
2020-2-9,51,.,.,.,.
2020-2-16,51,.,.,.,.
2020-2-23,51,.,.,.,.
2020-3-1,51,.,.,.,.
2020-3-8,51,.,.,.,.
2020-3-15,51,.,.,.,.
2020-3-22,51,.,.,.,.
2020-3-29,51,.,.,.,.
2020-4-5,51,.,.,.,.
2020-4-12,51,.,.,.,.
2020-4-19,51,.,.,.,.
2020-4-26,51,.,.,.,.
2020-5-3,51,.,.,.,.
2020-5-10,51,.,.,.,.
2020-5-17,51,.,.,.,.
2020-5-24,51,.,.,.,.
2020-5-31,51,.,.,.,.
2020-6-7,51,.,.,.,.
2020-6-14,51,.,.,.,.
2020-6-21,51,.,.,.,.
2020-6-28,51,.,.,.,.
2020-7-5,51,.,.,.,.
2020-7-12,51,.,.,.,.
2020-7-19,51,.,.,.,.
2020-7-26,51,.,.,.,.
2020-8-2,51,.,.,.,.
2020-8-9,51,.,.,.,.
2020-8-16,51,.,.,.,.
2020-8-23,51,.,.,.,.
2020-8-30,51,.,.,.,.
2020-9-6,51,.,.,.,.
2020-9-13,51,.,.,.,.
2020-9-20,51,.,.,.,.
2020-9-27,51,.,.,.,.
2020-10-4,51,.,.,.,.
2020-10-11,51,.,.,.,.
2020-10-18,51,.,.,.,.
2020-10-25,51,.,.,.,.
2020-1-12,52,-0.0976,-0.186,.,.
2020-1-19,52,0.0392,0.081,.,.
2020-1-26,52,-0.00468,-0.0681,.,.
2020-2-2,52,0.0434,0.111,.,.
2020-2-9,52,-0.066,-0.152,.,.
2020-2-16,52,-0.0226,-0.141,.,.
2020-2-23,52,-0.0532,-0.219,.,.
2020-3-1,52,0.0963,0.126,.,.
2020-3-8,52,-0.0623,-0.0272,.,.
2020-3-15,52,0.0204,-0.0283,.,.
2020-3-22,52,-0.632,-0.495,.,.
2020-3-29,52,-0.677,-0.56,.,.
2020-4-5,52,0.156,0.489,.,.
2020-4-12,52,0.267,0.67,.,.
2020-4-19,52,0.17,0.623,.,.
2020-4-26,52,0.101,0.516,.,.
2020-5-3,52,0.0275,0.372,.,.
2020-5-10,52,.,.,-0.0478,0.271
2020-5-17,52,.,.,-0.221,0.0196
2020-5-24,52,.,.,-0.857,-0.739
2020-5-31,52,.,.,-0.953,-0.922
2020-6-7,52,.,.,-0.955,-0.921
2020-6-14,52,.,.,-0.965,-0.937
2020-6-21,52,.,.,-0.971,-0.953
2020-6-28,52,.,.,-0.977,-0.943
2020-7-5,52,.,.,-0.979,-0.96
2020-7-12,52,.,.,-0.969,-0.935
2020-7-19,52,.,.,-0.977,.
2020-7-26,52,.,.,-0.976,.
2020-8-2,52,.,.,-0.978,.
2020-8-9,52,.,.,-0.973,.
2020-8-16,52,.,.,-0.821,.
2020-8-23,52,.,.,-0.0786,-0.637
2020-8-30,52,.,.,0.181,0.29
2020-9-6,52,.,.,0.35,0.554
2020-9-13,52,.,.,0.201,0.284
2020-9-20,52,0.259,0.389,.,.
2020-9-27,52,0.367,0.355,.,.
2020-10-4,52,0.375,0.403,.,.
2020-10-11,52,0.304,0.282,.,.
2020-10-18,52,-0.593,-0.647,.,.
2020-10-25,52,-0.565,-0.7,.,.
2020-1-12,53,0.0501,0.0495,.,.
2020-1-19,53,0.00632,-0.0384,.,.
2020-1-26,53,-0.0547,-0.131,.,.
2020-2-2,53,0.0212,0.0661,.,.
2020-2-9,53,-0.117,-0.119,.,.
2020-2-16,53,0.0146,0.0968,.,.
2020-2-23,53,-0.119,-0.0705,.,.
2020-3-1,53,0.0161,0.263,.,.
2020-3-8,53,-0.00406,0.296,.,.
2020-3-15,53,-0.0683,0.0477,.,.
2020-3-22,53,-0.928,-0.854,.,.
2020-3-29,53,-0.865,-0.71,.,.
2020-4-5,53,-0.68,-0.56,.,.
2020-4-12,53,-0.259,0.0248,.,.
2020-4-19,53,-0.296,0.0365,.,.
2020-4-26,53,-0.39,-0.0981,.,.
2020-5-3,53,-0.481,-0.25,.,.
2020-5-10,53,.,.,-0.551,-0.352
2020-5-17,53,.,.,-0.661,-0.518
2020-5-24,53,.,.,-0.923,-0.877
2020-5-31,53,.,.,-0.947,-0.94
2020-6-7,53,.,.,-0.96,-0.964
2020-6-14,53,.,.,-0.962,-0.961
2020-6-21,53,.,.,-0.964,-0.968
2020-6-28,53,.,.,-0.948,-0.982
2020-7-5,53,.,.,-0.943,-0.912
2020-7-12,53,.,.,-0.967,-0.99
2020-7-19,53,.,.,-0.96,.
2020-7-26,53,.,.,-0.963,.
2020-8-2,53,.,.,-0.969,.
2020-8-9,53,.,.,-0.963,.
2020-8-16,53,.,.,-0.967,.
2020-8-23,53,.,.,-0.932,-0.961
2020-8-30,53,.,.,-0.872,-0.935
2020-9-6,53,.,.,-0.38,-0.597
2020-9-13,53,.,.,-0.275,-0.434
2020-9-20,53,0.0176,0.0979,.,.
2020-9-27,53,0.0138,0.196,.,.
2020-10-4,53,-0.00113,0.307,.,.
2020-10-11,53,-0.0937,0.0997,.,.
2020-10-18,53,-0.494,-0.685,.,.
2020-10-25,53,-0.318,-0.508,.,.
