date,cityid,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh
2020-1-22,San Diego,0.00437,-0.0119,0.00944,0.00313
2020-1-22,Dallas,0.00203,0.00381,0.0046,-0.00358
2020-1-22,Las Vegas,0.00255,.,0.00362,0.00197
2020-1-22,Seattle,0.00579,-0.0215,0.00863,0.00362
2020-1-22,Fort Worth,0.00493,0.00904,0.00539,-0.000367
2020-1-22,San Antonio,0.00112,0.00106,0.00263,-0.0024
2020-1-22,San Jose,0.00597,0.00838,0.00791,0.00355
2020-1-22,Detroit,0.00551,.,.,0.00379
2020-1-22,Philadelphia,0.00094,0.00809,.,-0.0026
2020-1-22,Columbus,0.00222,0.00436,.,0.000594
2020-1-22,Austin,0.00784,0.00767,.,-0.00251
2020-1-22,Charlotte,0.000344,0.000728,0.00316,-0.00557
2020-1-22,Indianapolis,0.00601,-0.000783,0.00899,0.00638
2020-1-22,Jacksonville,0.000504,0.0079,0.00357,.
2020-1-22,Memphis,0.0052,0.00461,0.0079,.
2020-1-22,San Francisco,0.00395,-0.00431,0.00349,0.00474
2020-1-22,El Paso,0.00754,0.00146,.,.
2020-1-22,Baltimore,.,.,.,.
2020-1-22,Portland,0.003,.,0.00555,-0.00127
2020-1-22,Boston,0.00302,0.00193,0.00358,0.00271
2020-1-22,Oklahoma City,0.00403,0.00865,0.00186,.
2020-1-22,Louisville,0.00122,.,0.000327,0.00642
2020-1-22,Denver,0.00138,.,.,-0.00162
2020-1-22,Washington,0.00325,0.00136,0.00525,0.00159
2020-1-22,Nashville,0.00156,0.00107,0.00336,-0.00182
2020-1-22,Milwaukee,0.00324,0.00327,0.00388,0.00176
2020-1-22,Albuquerque,0.00785,.,0.00538,-0.0000193
2020-1-22,Tucson,0.00358,0.000255,0.00906,-0.00796
2020-1-22,Fresno,0.00631,-0.00592,.,-0.000889
2020-1-22,Sacramento,0.00381,-0.015,0.00809,0.00338
2020-1-22,Atlanta,0.000815,0.00459,0.0013,-0.00216
2020-1-22,Kansas City,0.0000411,.,0.0011,-0.00575
2020-1-22,Miami,0.00451,-0.00088,0.00936,0.00126
2020-1-22,Raleigh,0.0055,.,0.00963,0.000405
2020-1-22,Omaha,-0.00305,0.000415,.,-0.00244
2020-1-22,Oakland,0.00429,0.00536,0.00505,0.00295
2020-1-22,Minneapolis,0.00188,0.00441,0.00459,-0.00338
2020-1-22,Tampa,0.0023,0.000393,0.00082,0.00688
2020-1-22,New Orleans,-0.000288,0.00128,0.00121,-0.00621
2020-1-22,Wichita,-0.000262,.,.,.
2020-1-22,Cleveland,-0.00174,.,0.00199,-0.00313
2020-1-22,Bakersfield,0.0076,-0.00488,0.0132,0.00392
2020-1-22,Honolulu,0.0218,.,.,.
2020-1-22,Boise,0.00627,0.009,.,.
2020-1-22,Salt Lake City,0.00553,0.0108,0.0037,0.00341
2020-1-22,Virginia Beach,.,.,.,.
2020-1-22,Colorado Springs,0.00477,.,0.00988,0.000548
2020-1-22,Tulsa,-0.000399,0.00298,-0.000639,-0.00324
2020-1-23,Los Angeles,0.00543,-0.00526,0.00756,0.00425
2020-1-23,New York City,0.00454,0.00643,0.0034,0.00576
2020-1-23,Chicago,0.00364,0.00767,0.0035,0.00136
2020-1-23,Houston,0.00599,.,0.00935,0.00237
2020-1-23,Phoenix,0.000213,-0.00355,0.00277,-0.00189
2020-1-23,San Diego,0.00549,-0.0123,0.0111,0.00407
2020-1-23,Dallas,0.00273,0.00518,0.00529,-0.00346
2020-1-23,Las Vegas,0.00302,.,0.00445,0.00215
2020-1-23,Seattle,0.00654,-0.0176,0.00978,0.00352
2020-1-23,Fort Worth,0.00566,0.00781,0.00719,0.000214
2020-1-23,San Antonio,0.00117,0.00131,0.00378,-0.00544
2020-1-23,San Jose,0.00693,0.00932,0.0091,0.00426
2020-1-23,Detroit,0.00641,.,.,0.00438
2020-1-23,Philadelphia,0.00154,0.0104,.,-0.00182
2020-1-23,Columbus,0.00291,0.00436,.,0.00152
2020-1-23,Austin,0.0113,0.00838,.,-0.000846
2020-1-23,Charlotte,0.00102,0.00113,0.00412,-0.00516
2020-1-23,Indianapolis,0.00623,-0.00126,0.00973,0.00617
2020-1-23,Jacksonville,-0.00074,0.00271,0.00424,.
2020-1-23,Memphis,0.00625,0.00615,0.00901,.
2020-1-23,San Francisco,0.00519,-0.00315,0.00399,0.00671
2020-1-23,El Paso,0.00955,0.00295,.,.
2020-1-23,Baltimore,.,.,.,.
2020-1-23,Portland,0.00378,.,0.0065,-0.00128
2020-1-23,Boston,0.00396,0.00353,0.00438,0.0036
2020-1-23,Oklahoma City,0.00484,0.0097,0.00227,.
2020-1-23,Louisville,0.00152,.,0.000452,0.00651
2020-1-23,Denver,0.00241,.,.,-0.000387
2020-1-23,Washington,0.00389,0.00104,0.00614,0.00212
2020-1-23,Nashville,0.00221,0.00145,0.00405,-0.00103
2020-1-23,Milwaukee,0.00378,0.00439,0.00413,0.00194
2020-1-23,Albuquerque,0.00903,.,0.00668,0.000711
2020-1-23,Tucson,0.00397,-0.00102,0.0102,-0.00754
2020-1-23,Fresno,0.00688,-0.00797,.,-0.000157
2020-1-23,Sacramento,0.003,-0.0161,0.00673,0.00366
2020-1-23,Atlanta,0.00139,0.00505,0.00246,-0.00233
2020-1-23,Kansas City,-0.00011,.,0.00109,-0.00636
2020-1-23,Miami,0.00558,-0.000861,0.0108,0.0026
2020-1-23,Raleigh,0.00589,.,0.0111,0.00242
2020-1-23,Omaha,-0.00516,0.00143,.,-0.00596
2020-1-23,Oakland,0.00469,0.00552,0.00559,0.00318
2020-1-23,Minneapolis,0.002,0.00604,0.00467,-0.00395
2020-1-23,Tampa,0.00286,0.00166,0.0014,0.00676
2020-1-23,New Orleans,-0.0000653,0.00126,0.0017,-0.00611
2020-1-23,Wichita,-0.000835,.,.,.
2020-1-23,Cleveland,-0.00263,.,0.00229,-0.00257
2020-1-23,Bakersfield,0.0103,-0.00547,0.0177,0.00478
2020-1-23,Honolulu,0.0236,.,.,.
2020-1-23,Boise,0.00836,0.00841,.,.
2020-1-23,Salt Lake City,0.00707,0.0148,0.0054,0.00159
2020-1-23,Virginia Beach,.,.,.,.
2020-1-23,Colorado Springs,0.00464,.,0.00996,-0.000329
2020-1-23,Tulsa,-0.000878,0.00146,-0.00074,-0.00342
2020-1-24,Los Angeles,0.00616,-0.0055,0.00852,0.00479
2020-1-24,New York City,0.00503,0.00717,0.00394,0.00613
2020-1-24,Chicago,0.0044,0.0088,0.00423,0.00194
2020-1-24,Houston,0.00733,.,0.0111,0.00304
2020-1-24,Phoenix,0.00112,-0.00236,0.0038,-0.00155
2020-1-24,San Diego,0.00655,-0.0127,0.0126,0.00494
2020-1-24,Dallas,0.00343,0.00656,0.0059,-0.00325
2020-1-24,Las Vegas,0.00352,.,0.00522,0.00235
2020-1-24,Seattle,0.00722,-0.0136,0.0108,0.00336
2020-1-24,Fort Worth,0.00627,0.00622,0.00888,0.000889
2020-1-24,San Antonio,0.00132,0.0017,0.0049,-0.00812
2020-1-24,San Jose,0.00777,0.00994,0.0101,0.00492
2020-1-24,Detroit,0.00714,.,.,0.00484
2020-1-24,Philadelphia,0.00225,0.0126,.,-0.000858
2020-1-24,Columbus,0.00356,0.00421,.,0.0024
2020-1-24,Austin,0.0143,0.0088,.,0.00084
2020-1-24,Charlotte,0.00168,0.00155,0.00498,-0.00461
2020-1-24,Indianapolis,0.00631,-0.00165,0.0102,0.00572
2020-1-24,Jacksonville,-0.00185,-0.00236,0.00485,.
2020-1-24,Memphis,0.00712,0.00748,0.00993,.
2020-1-24,San Francisco,0.00643,-0.00191,0.00457,0.0086
2020-1-24,El Paso,0.0109,0.00401,.,.
2020-1-24,Baltimore,.,.,.,.
2020-1-24,Portland,0.00447,.,0.00731,-0.00126
2020-1-24,Boston,0.0048,0.00507,0.0051,0.00437
2020-1-24,Oklahoma City,0.00559,0.0107,0.00261,.
2020-1-24,Louisville,0.00185,.,0.000638,0.00654
2020-1-24,Denver,0.00342,.,.,0.000907
2020-1-24,Washington,0.00446,0.000757,0.0069,0.00263
2020-1-24,Nashville,0.00288,0.00198,0.00465,-0.000136
2020-1-24,Milwaukee,0.00419,0.00532,0.00429,0.00209
2020-1-24,Albuquerque,0.0101,.,0.00793,0.00152
2020-1-24,Tucson,0.00427,-0.00228,0.0112,-0.00682
2020-1-24,Fresno,0.00729,-0.0101,.,0.000614
2020-1-24,Sacramento,0.00221,-0.0172,0.00537,0.00398
2020-1-24,Atlanta,0.00199,0.00555,0.0036,-0.0024
2020-1-24,Kansas City,-0.000216,.,0.00106,-0.00672
2020-1-24,Miami,0.00654,-0.000735,0.0121,0.00387
2020-1-24,Raleigh,0.00612,.,0.0122,0.00435
2020-1-24,Omaha,-0.00716,0.00222,.,-0.00931
2020-1-24,Oakland,0.00506,0.00549,0.00603,0.00348
2020-1-24,Minneapolis,0.00214,0.00772,0.00463,-0.00434
2020-1-24,Tampa,0.00343,0.00295,0.00207,0.00651
2020-1-24,New Orleans,0.000237,0.00131,0.00233,-0.00601
2020-1-24,Wichita,-0.0015,.,.,.
2020-1-24,Cleveland,-0.00343,.,0.00253,-0.00195
2020-1-24,Bakersfield,0.0128,-0.0063,0.0219,0.00552
2020-1-24,Honolulu,0.0244,.,.,.
2020-1-24,Boise,0.0102,0.00769,.,.
2020-1-24,Salt Lake City,0.0084,0.0184,0.00695,-0.000253
2020-1-24,Virginia Beach,.,.,.,.
2020-1-24,Colorado Springs,0.00426,.,0.00979,-0.00124
2020-1-24,Tulsa,-0.00126,-0.0000856,-0.000731,-0.00344
2020-1-25,Los Angeles,0.00683,-0.00559,0.00937,0.0053
2020-1-25,New York City,0.00543,0.00784,0.00445,0.00634
2020-1-25,Chicago,0.00513,0.00979,0.00496,0.00249
2020-1-25,Houston,0.00856,.,0.0127,0.00368
2020-1-25,Phoenix,0.00216,-0.000991,0.00486,-0.000882
2020-1-25,San Diego,0.00755,-0.013,0.0141,0.00576
2020-1-25,Dallas,0.0042,0.00817,0.00649,-0.00297
2020-1-25,Las Vegas,0.00409,.,0.00593,0.00258
2020-1-25,Seattle,0.00788,-0.00958,0.0119,0.00317
2020-1-25,Fort Worth,0.00683,0.0045,0.0105,0.00174
2020-1-25,San Antonio,0.00153,0.00201,0.006,-0.0103
2020-1-25,San Jose,0.00848,0.0103,0.0109,0.00554
2020-1-25,Detroit,0.00768,.,.,0.00516
2020-1-25,Philadelphia,0.00312,0.0149,.,0.000302
2020-1-25,Columbus,0.00422,0.00407,.,0.0032
2020-1-25,Austin,0.017,0.00913,.,0.00245
2020-1-25,Charlotte,0.00237,0.00211,0.00574,-0.00393
2020-1-25,Indianapolis,0.00628,-0.00192,0.0106,0.00507
2020-1-25,Jacksonville,-0.00269,-0.00675,0.00539,.
2020-1-25,Memphis,0.00781,0.00853,0.0107,.
2020-1-25,San Francisco,0.00769,-0.000519,0.00522,0.0104
2020-1-25,El Paso,0.0118,0.00486,.,.
2020-1-25,Baltimore,.,.,.,.
2020-1-25,Portland,0.00508,.,0.00797,-0.0012
2020-1-25,Boston,0.00556,0.00672,0.00573,0.00501
2020-1-25,Oklahoma City,0.00628,0.0116,0.00289,.
2020-1-25,Louisville,0.00231,.,0.000914,0.00657
2020-1-25,Denver,0.00442,.,.,0.00223
2020-1-25,Washington,0.00499,0.000645,0.00755,0.00314
2020-1-25,Nashville,0.00362,0.00303,0.00515,0.000875
2020-1-25,Milwaukee,0.00449,0.00602,0.00438,0.00223
2020-1-25,Albuquerque,0.0109,.,0.00919,0.0024
2020-1-25,Tucson,0.00459,-0.00324,0.0119,-0.00582
2020-1-25,Fresno,0.00755,-0.0123,.,0.00146
2020-1-25,Sacramento,0.0015,-0.0178,0.00403,0.00435
2020-1-25,Atlanta,0.00266,0.00626,0.0047,-0.00235
2020-1-25,Kansas City,-0.000218,.,0.00104,-0.00678
2020-1-25,Miami,0.00744,-0.000485,0.0131,0.00509
2020-1-25,Raleigh,0.00629,.,0.0131,0.00622
2020-1-25,Omaha,-0.00899,0.00269,.,-0.0123
2020-1-25,Oakland,0.00541,0.00536,0.00638,0.0039
2020-1-25,Minneapolis,0.00224,0.00907,0.00447,-0.00448
2020-1-25,Tampa,0.00399,0.00399,0.00285,0.00623
2020-1-25,New Orleans,0.0006,0.00142,0.00309,-0.00601
2020-1-25,Wichita,-0.00206,.,.,.
2020-1-25,Cleveland,-0.00412,.,0.00272,-0.00133
2020-1-25,Bakersfield,0.0151,-0.00672,0.0257,0.00617
2020-1-25,Honolulu,0.0235,.,.,.
2020-1-25,Boise,0.0119,0.00683,.,.
2020-1-25,Salt Lake City,0.0095,0.0213,0.00833,-0.00201
2020-1-25,Virginia Beach,.,.,.,.
2020-1-25,Colorado Springs,0.00366,.,0.00935,-0.00217
2020-1-25,Tulsa,-0.00151,-0.00149,-0.000595,-0.00327
2020-1-26,Los Angeles,0.00745,-0.0057,0.0102,0.0058
2020-1-26,New York City,0.00576,0.00842,0.00494,0.00642
2020-1-26,Chicago,0.00582,0.0106,0.00568,0.00304
2020-1-26,Houston,0.00969,.,0.0142,0.00429
2020-1-26,Phoenix,0.00333,0.00046,0.00597,0.000145
2020-1-26,San Diego,0.00848,-0.0134,0.0155,0.00652
2020-1-26,Dallas,0.00494,0.00964,0.00708,-0.00263
2020-1-26,Las Vegas,0.00471,.,0.00657,0.00285
2020-1-26,Seattle,0.00852,-0.00659,0.013,0.00298
2020-1-26,Fort Worth,0.00738,0.00268,0.012,0.0028
2020-1-26,San Antonio,0.0018,0.00223,0.00706,-0.0118
2020-1-26,San Jose,0.00906,0.0106,0.0116,0.00611
2020-1-26,Detroit,0.00807,.,.,0.00534
2020-1-26,Philadelphia,0.00413,0.0173,.,0.00164
2020-1-26,Columbus,0.00484,0.0038,.,0.00391
2020-1-26,Austin,0.0192,0.00927,.,0.00391
2020-1-26,Charlotte,0.00305,0.00272,0.00641,-0.00315
2020-1-26,Indianapolis,0.0062,-0.00208,0.0109,0.00428
2020-1-26,Jacksonville,-0.00324,-0.0104,0.00587,.
2020-1-26,Memphis,0.00832,0.00934,0.0112,.
2020-1-26,San Francisco,0.00897,0.000505,0.00597,0.0122
2020-1-26,El Paso,0.0124,0.00571,.,.
2020-1-26,Baltimore,.,.,.,.
2020-1-26,Portland,0.00561,.,0.0085,-0.00109
2020-1-26,Boston,0.00621,0.0083,0.00627,0.00553
2020-1-26,Oklahoma City,0.00686,0.0124,0.0031,.
2020-1-26,Louisville,0.0029,.,0.00131,0.00665
2020-1-26,Denver,0.00539,.,.,0.00357
2020-1-26,Washington,0.0055,0.000739,0.00813,0.00365
2020-1-26,Nashville,0.00437,0.00425,0.00556,0.002
2020-1-26,Milwaukee,0.0047,0.00649,0.00442,0.00237
2020-1-26,Albuquerque,0.0118,.,0.0105,0.00334
2020-1-26,Tucson,0.0049,-0.00405,0.0124,-0.00455
2020-1-26,Fresno,0.00771,-0.0146,.,0.0024
2020-1-26,Sacramento,0.000867,-0.0182,0.00275,0.00477
2020-1-26,Atlanta,0.00337,0.00703,0.00575,-0.00213
2020-1-26,Kansas City,-0.000146,.,0.00103,-0.00657
2020-1-26,Miami,0.00827,-0.000108,0.014,0.00627
2020-1-26,Raleigh,0.00644,.,0.0136,0.00806
2020-1-26,Omaha,-0.0106,0.00266,.,-0.0149
2020-1-26,Oakland,0.00574,0.00496,0.00663,0.00447
2020-1-26,Minneapolis,0.00239,0.0105,0.0042,-0.00437
2020-1-26,Tampa,0.00458,0.00487,0.00373,0.006
2020-1-26,New Orleans,0.000995,0.00156,0.00397,-0.00616
2020-1-26,Wichita,-0.00252,.,.,.
2020-1-26,Cleveland,-0.00464,.,0.00291,-0.000741
2020-1-26,Bakersfield,0.0171,-0.00721,0.0291,0.00675
2020-1-26,Honolulu,0.0211,.,.,.
2020-1-26,Boise,0.0133,0.00583,.,.
2020-1-26,Salt Lake City,0.0103,0.0235,0.00952,-0.00362
2020-1-26,Virginia Beach,.,.,.,.
2020-1-26,Colorado Springs,0.00281,.,0.00864,-0.0031
2020-1-26,Tulsa,-0.00162,-0.00283,-0.000327,-0.00291
2020-1-27,Los Angeles,0.00804,-0.00586,0.0109,0.0063
2020-1-27,New York City,0.00603,0.00895,0.00541,0.0064
2020-1-27,Chicago,0.00647,0.0114,0.00637,0.00358
2020-1-27,Houston,0.0107,.,0.0155,0.00487
2020-1-27,Phoenix,0.0046,0.00192,0.0071,0.00151
2020-1-27,San Diego,0.00935,-0.0139,0.0168,0.00723
2020-1-27,Dallas,0.00566,0.011,0.00766,-0.00222
2020-1-27,Las Vegas,0.00534,.,0.00715,0.00314
2020-1-27,Seattle,0.00917,-0.00457,0.0141,0.00281
2020-1-27,Fort Worth,0.00792,0.000849,0.0134,0.00405
2020-1-27,San Antonio,0.00213,0.00237,0.0081,-0.0128
2020-1-27,San Jose,0.00951,0.0107,0.012,0.00663
2020-1-27,Detroit,0.00835,.,.,0.00543
2020-1-27,Philadelphia,0.00526,0.0198,.,0.00311
2020-1-27,Columbus,0.00543,0.00344,.,0.00453
2020-1-27,Austin,0.0208,0.00924,.,0.00516
2020-1-27,Charlotte,0.00372,0.00336,0.007,-0.0023
2020-1-27,Indianapolis,0.00612,-0.00217,0.0111,0.00345
2020-1-27,Jacksonville,-0.00353,-0.0133,0.00635,.
2020-1-27,Memphis,0.00868,0.00993,0.0116,.
2020-1-27,San Francisco,0.0103,0.00118,0.00679,0.014
2020-1-27,El Paso,0.0127,0.0065,.,.
2020-1-27,Baltimore,.,.,.,.
2020-1-27,Portland,0.00604,.,0.00892,-0.00091
2020-1-27,Boston,0.00677,0.00976,0.00672,0.00594
2020-1-27,Oklahoma City,0.00732,0.013,0.00325,.
2020-1-27,Louisville,0.00364,.,0.00183,0.00683
2020-1-27,Denver,0.00633,.,.,0.00491
2020-1-27,Washington,0.00601,0.00105,0.00867,0.00417
2020-1-27,Nashville,0.00514,0.00561,0.00588,0.00323
2020-1-27,Milwaukee,0.00483,0.00678,0.00442,0.00251
2020-1-27,Albuquerque,0.0125,.,0.0119,0.00429
2020-1-27,Tucson,0.00522,-0.00472,0.0128,-0.00305
2020-1-27,Fresno,0.00777,-0.017,.,0.00346
2020-1-27,Sacramento,0.000314,-0.0184,0.00153,0.00523
2020-1-27,Atlanta,0.00412,0.00785,0.00675,-0.00175
2020-1-27,Kansas City,-0.0000133,.,0.00106,-0.00613
2020-1-27,Miami,0.00907,0.000378,0.0148,0.00743
2020-1-27,Raleigh,0.00663,.,0.0139,0.00987
2020-1-27,Omaha,-0.0121,0.00218,.,-0.017
2020-1-27,Oakland,0.00606,0.00433,0.00678,0.0052
2020-1-27,Minneapolis,0.00258,0.0121,0.00382,-0.00402
2020-1-27,Tampa,0.00521,0.00563,0.0047,0.00588
2020-1-27,New Orleans,0.0014,0.00172,0.00494,-0.00646
2020-1-27,Wichita,-0.00289,.,.,.
2020-1-27,Cleveland,-0.00498,.,0.00311,-0.000218
2020-1-27,Bakersfield,0.0189,-0.00775,0.032,0.00726
2020-1-27,Honolulu,0.0173,.,.,.
2020-1-27,Boise,0.0144,0.00476,.,.
2020-1-27,Salt Lake City,0.0109,0.0249,0.0105,-0.00502
2020-1-27,Virginia Beach,.,.,.,.
2020-1-27,Colorado Springs,0.00178,.,0.00772,-0.004
2020-1-27,Tulsa,-0.00162,-0.00408,0.0000549,-0.00241
2020-1-28,Los Angeles,0.00863,-0.00622,0.0117,0.00679
2020-1-28,New York City,0.00627,0.0094,0.00587,0.0063
2020-1-28,Chicago,0.00705,0.0119,0.00701,0.00412
2020-1-28,Houston,0.0116,.,0.0167,0.00545
2020-1-28,Phoenix,0.00589,0.0032,0.00824,0.00318
2020-1-28,San Diego,0.0101,-0.0145,0.018,0.00789
2020-1-28,Dallas,0.00628,0.0118,0.00824,-0.00176
2020-1-28,Las Vegas,0.00597,.,0.00767,0.00343
2020-1-28,Seattle,0.00983,-0.00418,0.0153,0.00268
2020-1-28,Fort Worth,0.00843,-0.00109,0.0147,0.00548
2020-1-28,San Antonio,0.00244,0.00232,0.00908,-0.0133
2020-1-28,San Jose,0.00985,0.0107,0.0123,0.0071
2020-1-28,Detroit,0.0085,.,.,0.00546
2020-1-28,Philadelphia,0.00646,0.0222,.,0.00464
2020-1-28,Columbus,0.00599,0.00299,.,0.00505
2020-1-28,Austin,0.0218,0.0089,.,0.00617
2020-1-28,Charlotte,0.00436,0.00398,0.00753,-0.00141
2020-1-28,Indianapolis,0.00605,-0.00228,0.0114,0.00269
2020-1-28,Jacksonville,-0.0036,-0.0159,0.0069,.
2020-1-28,Memphis,0.00889,0.0103,0.0119,.
2020-1-28,San Francisco,0.0115,0.00135,0.00766,0.0158
2020-1-28,El Paso,0.0125,0.00674,.,.
2020-1-28,Baltimore,.,.,.,.
2020-1-28,Portland,0.00639,.,0.00923,-0.000664
2020-1-28,Boston,0.00722,0.011,0.00709,0.00625
2020-1-28,Oklahoma City,0.00766,0.0134,0.00333,.
2020-1-28,Louisville,0.00448,.,0.0025,0.00714
2020-1-28,Denver,0.0072,.,.,0.00626
2020-1-28,Washington,0.00653,0.00143,0.0092,0.00469
2020-1-28,Nashville,0.00587,0.00691,0.00612,0.00455
2020-1-28,Milwaukee,0.00488,0.00688,0.0044,0.00263
2020-1-28,Albuquerque,0.0132,.,0.0133,0.00518
2020-1-28,Tucson,0.00551,-0.00558,0.0132,-0.00135
2020-1-28,Fresno,0.00776,-0.0197,.,0.00466
2020-1-28,Sacramento,-0.000196,-0.0185,0.000378,0.00573
2020-1-28,Atlanta,0.00488,0.00863,0.00768,-0.00123
2020-1-28,Kansas City,0.00014,.,0.00114,-0.00553
2020-1-28,Miami,0.00983,0.000953,0.0154,0.00859
2020-1-28,Raleigh,0.00685,.,0.014,0.0117
2020-1-28,Omaha,-0.0133,0.00131,.,-0.0186
2020-1-28,Oakland,0.00638,0.00341,0.00685,0.0061
2020-1-28,Minneapolis,0.00279,0.0136,0.00333,-0.00346
2020-1-28,Tampa,0.00588,0.00627,0.0057,0.00589
2020-1-28,New Orleans,0.00181,0.00188,0.00597,-0.00692
2020-1-28,Wichita,-0.00321,.,.,.
2020-1-28,Cleveland,-0.00515,.,0.00338,0.000218
2020-1-28,Bakersfield,0.0204,-0.00845,0.0346,0.00769
2020-1-28,Honolulu,0.0123,.,.,.
2020-1-28,Boise,0.0154,0.00368,.,.
2020-1-28,Salt Lake City,0.0113,0.0257,0.0114,-0.0062
2020-1-28,Virginia Beach,.,.,.,.
2020-1-28,Colorado Springs,0.000553,.,0.00662,-0.00485
2020-1-28,Tulsa,-0.00152,-0.00526,0.000528,-0.00181
2020-1-29,Los Angeles,0.00926,-0.00672,0.0125,0.00727
2020-1-29,New York City,0.00648,0.00985,0.00633,0.00615
2020-1-29,Chicago,0.00759,0.0123,0.00759,0.00466
2020-1-29,Houston,0.0124,.,0.0177,0.00604
2020-1-29,Phoenix,0.00722,0.00436,0.0094,0.00509
2020-1-29,San Diego,0.0109,-0.0153,0.0192,0.00851
2020-1-29,Dallas,0.00687,0.0125,0.0088,-0.00124
2020-1-29,Las Vegas,0.0066,.,0.00815,0.00373
2020-1-29,Seattle,0.0106,-0.00446,0.0166,0.00261
2020-1-29,Fort Worth,0.00895,-0.00282,0.0159,0.00701
2020-1-29,San Antonio,0.00278,0.00224,0.01,-0.0135
2020-1-29,San Jose,0.0101,0.0107,0.0124,0.00751
2020-1-29,Detroit,0.0086,.,.,0.00547
2020-1-29,Philadelphia,0.00771,0.0246,.,0.00617
2020-1-29,Columbus,0.00653,0.00255,.,0.00547
2020-1-29,Austin,0.0223,0.00846,.,0.00689
2020-1-29,Charlotte,0.00497,0.00458,0.00799,-0.000508
2020-1-29,Indianapolis,0.00608,-0.00233,0.0117,0.00213
2020-1-29,Jacksonville,-0.00345,-0.0181,0.00759,.
2020-1-29,Memphis,0.00902,0.0106,0.0119,.
2020-1-29,San Francisco,0.0128,0.00115,0.00856,0.0174
2020-1-29,El Paso,0.0122,0.00696,.,.
2020-1-29,Baltimore,.,.,.,.
2020-1-29,Portland,0.00667,.,0.00948,-0.000351
2020-1-29,Boston,0.00758,0.012,0.00738,0.00649
2020-1-29,Oklahoma City,0.00792,0.0137,0.00335,.
2020-1-29,Louisville,0.00549,.,0.00332,0.00761
2020-1-29,Denver,0.008,.,.,0.0076
2020-1-29,Washington,0.00707,0.00197,0.00977,0.00521
2020-1-29,Nashville,0.00659,0.00825,0.00629,0.00594
2020-1-29,Milwaukee,0.00489,0.00692,0.00438,0.00272
2020-1-29,Albuquerque,0.0138,.,0.0148,0.00596
2020-1-29,Tucson,0.00584,-0.00634,0.0136,0.000497
2020-1-29,Fresno,0.00772,-0.0224,.,0.00602
2020-1-29,Sacramento,-0.00065,-0.0185,-0.000727,0.00625
2020-1-29,Atlanta,0.00566,0.00948,0.00851,-0.000568
2020-1-29,Kansas City,0.000323,.,0.00129,-0.00483
2020-1-29,Miami,0.0106,0.00159,0.0159,0.00976
2020-1-29,Raleigh,0.00717,.,0.014,0.0135
2020-1-29,Omaha,-0.0144,0.000178,.,-0.0197
2020-1-29,Oakland,0.00672,0.00234,0.00685,0.00717
2020-1-29,Minneapolis,0.00299,0.0151,0.00273,-0.00272
2020-1-29,Tampa,0.00657,0.00684,0.00671,0.00606
2020-1-29,New Orleans,0.00219,0.00205,0.00702,-0.00752
2020-1-29,Wichita,-0.00346,.,.,.
2020-1-29,Cleveland,-0.00513,.,0.00374,0.000552
2020-1-29,Bakersfield,0.0216,-0.00912,0.0369,0.00805
2020-1-29,Honolulu,0.0064,.,.,.
2020-1-29,Boise,0.0161,0.00264,.,.
2020-1-29,Salt Lake City,0.0115,0.0258,0.0122,-0.00712
2020-1-29,Virginia Beach,.,.,.,.
2020-1-29,Colorado Springs,-0.000738,.,0.00541,-0.00562
2020-1-29,Tulsa,-0.00137,-0.00635,0.00106,-0.00116
2020-1-30,Los Angeles,0.00997,-0.0074,0.0136,0.00776
2020-1-30,New York City,0.00669,0.0104,0.00678,0.00599
2020-1-30,Chicago,0.00807,0.0126,0.00809,0.00521
2020-1-30,Houston,0.0132,.,0.0186,0.00666
2020-1-30,Phoenix,0.00855,0.00536,0.0105,0.00716
2020-1-30,San Diego,0.0115,-0.0163,0.0204,0.00908
2020-1-30,Dallas,0.00743,0.0131,0.00933,-0.000639
2020-1-30,Las Vegas,0.0072,.,0.00859,0.004
2020-1-30,Seattle,0.0114,-0.00539,0.018,0.00259
2020-1-30,Fort Worth,0.0095,-0.00433,0.017,0.00859
2020-1-30,San Antonio,0.00313,0.00219,0.0109,-0.0135
2020-1-30,San Jose,0.0103,0.0107,0.0124,0.00787
2020-1-30,Detroit,0.00864,.,.,0.00549
2020-1-30,Philadelphia,0.00897,0.027,.,0.00762
2020-1-30,Columbus,0.00705,0.00215,.,0.00582
2020-1-30,Austin,0.0223,0.00789,.,0.0073
2020-1-30,Charlotte,0.00554,0.00516,0.00839,0.000377
2020-1-30,Indianapolis,0.00622,-0.00242,0.0122,0.00187
2020-1-30,Jacksonville,-0.00308,-0.02,0.00851,.
2020-1-30,Memphis,0.00907,0.0108,0.0119,.
2020-1-30,San Francisco,0.014,0.000807,0.00946,0.0191
2020-1-30,El Paso,0.0119,0.00707,.,.
2020-1-30,Baltimore,.,.,.,.
2020-1-30,Portland,0.0069,.,0.00968,0.0000274
2020-1-30,Boston,0.00784,0.0126,0.00763,0.00667
2020-1-30,Oklahoma City,0.00809,0.0138,0.00329,.
2020-1-30,Louisville,0.00657,.,0.00429,0.00826
2020-1-30,Denver,0.00873,.,.,0.00894
2020-1-30,Washington,0.00765,0.00275,0.0104,0.00571
2020-1-30,Nashville,0.00727,0.0095,0.0064,0.00737
